n_Length,n_dots,n_hypens,n_underline,n_slash,n_questionmark,n_equal,n_AtSign,n_and,n_exclamation,n_space,n_tilde,n_comma,n_plus,n_asterisk,n_hastag,n_dollar,n_percent,n_redirection,label
154,6,5,0,7,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1
49,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
42,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137,2,9,0,5,1,2,0,2,0,0,0,0,0,0,0,0,0,0,1
58,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
66,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
115,3,0,1,3,1,3,0,2,2,0,0,0,0,0,0,0,1,1,1
72,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
139,5,5,0,7,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
81,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94,3,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
229,3,0,1,6,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
44,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,2,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
80,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
58,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,6,1,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
21,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252,3,5,4,7,1,4,0,2,0,0,0,0,0,0,0,0,0,0,1
31,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
88,1,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
39,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
173,5,1,1,8,2,4,0,3,0,0,0,0,0,0,0,0,1,0,1
35,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
111,2,1,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
38,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
173,4,1,0,6,2,6,0,6,0,0,0,0,0,0,0,0,0,1,1
32,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
176,4,1,0,8,2,3,1,2,0,0,0,0,0,0,0,0,0,0,1
24,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113,6,0,0,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
70,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,1,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132,3,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
84,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79,2,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,1,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,2,1
57,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
119,2,0,0,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
35,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94,7,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1
132,3,3,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
24,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,2,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,3,2,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
41,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109,4,1,1,8,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
80,4,1,0,4,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1
18,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,2,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163,2,16,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,2,2,3,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
40,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
41,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180,6,10,10,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
106,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
119,4,2,3,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
110,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
215,2,3,4,8,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
123,2,1,0,12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
80,3,0,2,8,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1
19,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
142,3,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
283,3,5,5,8,1,5,0,3,0,0,0,0,0,0,0,0,0,1,1
28,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156,1,0,6,5,1,4,0,3,0,0,0,0,0,0,0,0,0,0,1
220,2,0,1,6,1,3,0,2,0,0,0,0,0,0,0,0,0,1,1
38,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
37,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
178,3,1,1,6,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1
177,16,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
20,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,1,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
35,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
132,3,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
64,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
51,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
238,3,1,1,7,1,3,0,2,0,0,0,0,0,0,0,0,0,1,1
248,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,3,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,1,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
73,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,2,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113,7,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108,6,1,0,8,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
106,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
189,2,0,0,6,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
44,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,4,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,3,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1
63,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,2,0,1,5,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
40,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
229,2,1,1,6,1,3,0,2,0,0,0,0,0,0,0,0,1,0,1
235,2,1,1,6,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
106,7,0,0,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
480,3,13,4,7,1,5,0,4,0,0,0,0,0,0,0,0,0,2,1
22,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
45,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,1,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
36,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
189,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
241,2,1,1,7,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
175,1,9,0,5,1,2,0,2,0,0,0,0,0,0,0,0,0,0,1
80,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
234,15,1,0,5,2,6,0,10,0,0,0,0,0,0,0,0,0,0,1
33,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,2,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
40,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
127,1,0,1,4,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1
37,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
36,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
242,3,1,4,6,1,5,0,6,0,0,0,0,0,0,0,0,0,0,1
64,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,4,1,0,4,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1
177,7,1,3,5,1,2,0,3,0,0,0,0,0,0,0,0,0,0,1
38,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
158,4,10,9,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
35,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
181,2,2,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
77,2,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
39,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
55,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,2,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
29,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
290,3,5,4,7,1,5,0,3,0,1,0,0,0,0,0,0,0,0,1
26,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
44,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
199,4,1,5,8,2,8,0,7,0,0,0,0,0,0,0,0,0,2,1
213,3,1,1,4,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
21,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,3,0,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
42,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
41,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
74,3,2,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
56,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
175,4,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
113,2,0,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
28,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
99,5,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,3,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
75,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137,5,3,1,13,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
28,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
181,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,2,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
178,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
87,3,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,7,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
287,3,1,5,7,1,4,0,3,0,0,0,0,0,0,0,0,8,0,1
57,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
251,2,3,0,11,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1
285,3,1,5,7,1,4,0,3,0,0,0,0,0,0,0,0,8,0,1
56,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
73,4,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,2,2,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
32,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,3,1,1,8,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
51,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
83,3,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
285,3,1,5,7,1,4,0,3,0,0,0,0,0,0,0,0,8,0,1
91,5,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
150,4,1,0,5,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
50,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,2,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,1,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,3,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
206,4,0,0,5,1,6,0,9,0,0,0,0,0,0,0,0,0,0,1
43,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128,3,0,0,3,1,5,0,4,0,0,0,0,0,0,0,0,0,0,1
168,2,1,3,16,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1
79,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
57,3,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
47,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
256,2,2,1,8,2,3,0,2,0,0,0,1,0,0,0,0,2,0,1
53,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98,2,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
69,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
43,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,3,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
67,2,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
89,3,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
229,2,1,1,6,1,3,0,2,0,0,0,0,0,0,0,0,1,0,1
35,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,3,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1
77,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
32,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,4,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
28,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,4,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
53,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,2,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
64,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
239,16,0,0,5,2,6,1,10,0,0,0,0,0,0,0,0,0,0,1
41,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
325,3,5,3,7,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
43,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,2,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162,3,10,10,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
210,8,0,12,12,2,1,1,1,0,0,1,0,0,0,1,0,0,1,1
43,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
168,6,4,0,7,1,2,1,1,0,0,0,0,0,0,1,0,1,0,1
34,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
119,6,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
54,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
152,6,2,0,5,0,0,1,0,0,0,0,0,0,0,1,0,12,0,1
